Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__norm__rating__colley__z,within_season_normalization,0.0,780,780,0.4901600908178202,0.4839476404487706,1.0,1.0,0.07033514344023534,0.5973166816577208,False,True,True,27.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__system_pom,massey_consensus,0.0,780,620,0.4644344572009982,0.4888712419821518,1.0,1.0,0.06476796691560971,0.594243058059028,False,True,True,13.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__norm__schedule__rpi__z,within_season_normalization,0.0,780,780,0.4778685928875756,0.48181133473761883,1.0,1.0,0.09312630766780994,0.5926754788026113,False,True,True,28.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__ordinal_max,massey_consensus,0.0,780,309,-0.4708452680433413,0.48426170643863475,1.0,1.0,0.09828607076307494,0.5921001352295567,False,True,True,14.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__system_mor,massey_consensus,0.0,780,614,0.46604447317246167,0.4843641010210372,1.0,1.0,0.08069720420453785,0.5917966644198579,False,True,True,15.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__norm__rating__elo_mov_538__z,within_season_normalization,0.0,780,780,0.49130862532870073,0.4726281211548451,1.0,1.0,0.09472921238253351,0.5911602272313384,False,True,True,29.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__system_rpi,massey_consensus,0.0,780,612,0.46398347982330407,0.47260865178049216,1.0,1.0,0.04876338900334126,0.5869779828556294,False,True,True,16.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__norm__schedule__rpi__pct,within_season_normalization,0.0,780,572,0.45859311709342215,0.47365885909891003,1.0,1.0,0.05491050920468571,0.5860503177598422,False,True,True,30.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__norm__rating__bt_c1p0__z,within_season_normalization,0.0,780,780,0.4784952162277465,0.46899033036317206,1.0,1.0,0.11357802241150222,0.5858411852479667,False,True,True,31.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__ordinal_std,massey_consensus,0.0,780,780,-0.4686719501176624,0.4682793594596122,1.0,1.0,0.06632579306371511,0.5852288898439509,False,True,True,17.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
