Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,StreamID
absdiff__schedule__oowp,schedule_and_accomplishment,0.0,1449,1449,-0.0240997973777321,0.1209942955394279,0.1818181818181818,1.0,0.2399708603256338,0.1828712919599102,False,False,False,,below_bounded_prescreen,M_primary
absdiff__rating__elo_season_reset_mov_percentile,dynamic_ratings,0.0,1449,730,-0.0367282604934011,0.1086845975667342,0.1818181818181818,1.0,0.1668763363460815,0.1826646797776465,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__last20__efg_mean,detailed_efficiency,0.0,1449,1449,-0.0005252559087907,0.1297677959979834,0.1818181818181818,1.0,0.2214928942224393,0.1826352917009775,False,False,False,,below_bounded_prescreen,M_primary
mean__coach__prior_final_appearances,prior_coach_history,0.0,1449,13,0.0335260637000131,0.0783152415047228,0.2727272727272727,1.0,0.1527048308912989,0.1824952203369815,False,False,False,,below_bounded_prescreen,M_primary
absdiff__massey__system_cng,massey_consensus,0.274672187715666,1051,607,-0.0553349638581754,0.0353264106849318,0.5,1.0,0.1173034454085357,0.1824644563439712,False,False,False,,below_bounded_prescreen,M_primary
absdiff__compact__last20_margin_median,compact_performance,0.0,1449,46,0.0230036328484463,0.120524951225752,0.1818181818181818,1.0,0.247612272620261,0.1820991940011178,False,False,False,,below_bounded_prescreen,M_primary
absdiff__compact__close5_win_pct,compact_performance,0.0027605244996549,1445,301,0.0330258543936562,0.1084394178316423,0.1818181818181818,1.0,0.1666410248516578,0.181521034662663,False,False,False,,below_bounded_prescreen,M_primary
absdiff__compact__home_margin_std,compact_performance,0.0,1449,1449,0.0039115439182017,0.088873892871202,0.2727272727272727,1.0,0.16290072980174,0.1806403426844754,False,False,False,,below_bounded_prescreen,M_primary
mean__compact__last10_margin_std,compact_performance,0.0,1449,1449,0.0333583894323275,0.1102599889427442,0.1818181818181818,1.0,0.2312097054767637,0.1801061612394678,False,False,False,,below_bounded_prescreen,M_primary
absdiff__schedule__rpi,schedule_and_accomplishment,0.0,1449,1449,-0.0087329495427333,0.0839029165043835,0.2727272727272727,1.0,0.1512207931756924,0.1797821807308413,False,False,False,,below_bounded_prescreen,M_primary
absdiff__norm__schedule__rpi__z,within_season_normalization,0.0,1449,1449,-0.0085097713890806,0.0839029170469067,0.2727272727272727,1.0,0.1512207860342873,0.1797330820831051,False,False,False,,below_bounded_prescreen,M_primary
absdiff__compact__margin_slope,compact_performance,0.0,1449,1445,0.0459136096527387,0.0998798402878569,0.1818181818181818,1.0,0.2033194845725865,0.1790014471697795,False,False,False,,below_bounded_prescreen,M_primary
mean__coach__prior_championships,prior_coach_history,0.0,1449,7,0.0314669347950725,0.0694863885830361,0.2727272727272727,1.0,0.1228305305864852,0.1789993345876775,False,False,False,,below_bounded_prescreen,M_primary
absdiff__compact__pythag_residual_exp10p0,compact_performance,0.0,1449,1449,0.0146688787023703,0.0427725102581958,0.3636363636363636,1.0,0.0742536386826536,0.1789696308729675,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__home__off_rtg_mean,detailed_efficiency,0.0,1449,1449,-0.0225564264674759,0.075385540339875,0.2727272727272727,1.0,0.1467652721886633,0.1789132259348018,False,False,False,,below_bounded_prescreen,M_primary
absdiff__schedule__quality_wins,schedule_and_accomplishment,0.0,1449,21,-0.0291022918792486,0.1014531627255901,0.1818181818181818,1.0,0.1379816924213917,0.1786716637157714,False,False,False,,below_bounded_prescreen,M_primary
absdiff__compact__half_delta_marginmean,compact_performance,0.0,1449,1371,0.0387039663723636,0.0998483297769128,0.1818181818181818,1.0,0.1716820774530782,0.1786656968876241,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__ewm_h5__oppefg,detailed_efficiency,0.0,1449,1449,0.033714762874093,0.0691193531205124,0.2727272727272727,1.0,0.1415065568653341,0.1785706386918967,False,False,False,,below_bounded_prescreen,M_primary
mean__coach__prior_tournament_appearances,prior_coach_history,0.0,1449,55,0.0362716594417753,0.0673238817771107,0.2727272727272727,1.0,0.1396351789735583,0.178346184807625,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__home__pace_mean,detailed_efficiency,0.0,1449,1445,-0.0542400015380936,0.0895127345935074,0.1818181818181818,1.0,0.1585116278873354,0.1776493569186798,False,False,False,,below_bounded_prescreen,M_primary
absdiff__schedule__owp,schedule_and_accomplishment,0.0,1449,1449,-0.0005883406818549,0.1144862325353384,0.1818181818181818,1.0,0.1924620457145264,0.1764752538292985,False,False,False,,below_bounded_prescreen,M_primary
mean__compact__last20_margin_std,compact_performance,0.0,1449,1449,0.0277873585054136,0.0974733601581418,0.1818181818181818,1.0,0.1482348099193037,0.176061948441236,False,False,False,,below_bounded_prescreen,M_primary
diff__detailed__last5__pace_mean,detailed_efficiency,0.0,1449,1315,-0.0006722938722816,0.0791394226027127,0.2727272727272727,1.0,0.1564241333896046,0.1755142258019835,False,False,False,,below_bounded_prescreen,M_primary
absdiff__rating__colley,global_strength_ratings,0.0,1449,1449,-0.0167085239631314,0.0684400311158177,0.2727272727272727,1.0,0.124344881216434,0.1751896585951877,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__clean__opp_ft_rate_ros,detailed_efficiency,0.0,1449,1449,-0.0113571963102899,0.0717869730187052,0.2727272727272727,1.0,0.1387106393549851,0.1750442682994065,False,False,False,,below_bounded_prescreen,M_primary
absdiff__norm__rating__colley__z,within_season_normalization,0.0,1449,1449,-0.0159698849677689,0.0684400309990971,0.2727272727272727,1.0,0.1243448874801836,0.1750271577096321,False,False,False,,below_bounded_prescreen,M_primary
absdiff__rating__colley_z,global_strength_ratings,0.0,1449,1449,-0.0159698849677689,0.0684400309990971,0.2727272727272727,1.0,0.1243448874801836,0.1750271577096321,False,False,False,,below_bounded_prescreen,M_primary
interaction__clean_shooting_attack_defense_edge,matchup_interactions,0.0,1449,1449,-0.0135862050248675,0.105788107063069,0.1818181818181818,1.0,0.2039986285006786,0.1746982204466259,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__last10__def_rtg_mean,detailed_efficiency,0.0,1449,1449,0.0266385307680174,0.0949540958130498,0.1818181818181818,1.0,0.1533498835572715,0.174395356507846,False,False,False,,below_bounded_prescreen,M_primary
diff__compact__ewm_h5_points_against,compact_performance,0.0,1449,1449,-0.0287156953244653,0.1287450685873237,0.0909090909090909,1.0,0.2094305883626413,0.1742833169042466,False,False,False,,below_bounded_prescreen,M_primary
absdiff__massey__rank_improvement_median,massey_consensus,0.0,1449,96,-0.0520096830777992,0.0849627395949424,0.1818181818181818,1.0,0.1812225846121871,0.1740662509891097,False,False,False,,below_bounded_prescreen,M_primary
absdiff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,1449,1449,-0.0204700735013034,0.0942665399535175,0.1818181818181818,1.0,0.1247668439799401,0.1738515906796867,False,True,True,47.0,selected,M_primary
diff__conference__tourney_games,conference_context,0.0131124913733609,1430,8,-0.0339619004276393,0.0973734043335583,0.1818181818181818,1.0,0.2192334240442036,0.1734834249934607,False,False,False,,below_bounded_prescreen,M_primary
absdiff__compact__days_since_last_game,compact_performance,0.0,1449,9,-0.0530868960366354,0.0800514858649385,0.1818181818181818,1.0,0.1648047893520147,0.1726025478600588,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__last5__opp_efg_mean,detailed_efficiency,0.0,1449,1449,0.030725690970146,0.0908506288695633,0.1818181818181818,1.0,0.1816534499813216,0.1721927249624787,False,False,False,,below_bounded_prescreen,M_primary
mean__prior__program_championships,prior_program_history,0.0,1449,10,0.0482452674757322,0.0816273170569896,0.1818181818181818,1.0,0.1683407002248871,0.1721523521139297,False,False,False,,below_bounded_prescreen,M_primary
absdiff__rating__elo_mov_538_delta,dynamic_ratings,0.0,1449,1449,0.0185385849959169,0.0613200117183728,0.2727272727272727,1.0,0.1271259146204219,0.1720634213754674,False,False,False,,below_bounded_prescreen,M_primary
absdiff__massey__ordinal_max,massey_consensus,0.0,1449,251,-0.0136006806668571,0.0951760296824254,0.1818181818181818,1.0,0.1505418959808535,0.1717458772459477,False,False,False,,below_bounded_prescreen,M_primary
mean__compact__close5_games,compact_performance,0.0,1449,26,-0.0110655822414704,0.0972665379441857,0.1818181818181818,1.0,0.1669944316588577,0.1715334981308874,False,False,False,,below_bounded_prescreen,M_primary
absdiff__schedule__top_decile_games,schedule_and_accomplishment,0.0,1449,17,-0.0060055326792496,0.0664882543689679,0.2727272727272727,1.0,0.1344747480079352,0.1714929530025857,False,False,False,,below_bounded_prescreen,M_primary
diff__compact__neutral_win_pct,compact_performance,0.0379572118702553,1394,151,0.009159548125978,0.0719044467841332,0.2727272727272727,1.0,0.1434217524044758,0.1713921516346633,False,False,False,,below_bounded_prescreen,M_primary
diff__detailed__away__pace_mean,detailed_efficiency,0.0,1449,1446,-0.051414715598004,0.0821298636076343,0.1818181818181818,1.0,0.215893392069132,0.1711887453713692,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__clean__ftmaderate_mean,detailed_efficiency,0.0,1449,1449,0.0489054243971457,0.1141224413401074,0.0909090909090909,1.0,0.2246959377761457,0.1710955822450323,False,False,False,,below_bounded_prescreen,M_primary
diff__detailed__all__drbpct_mean,detailed_efficiency,0.0,1449,1449,0.0338697048228643,0.1184419390913751,0.0909090909090909,1.0,0.1955493451291307,0.1710269465651795,False,False,False,,below_bounded_prescreen,M_primary
diff__detailed__all__fg3attemptrate_median,detailed_efficiency,0.0,1449,1439,-0.0335861064958821,0.0845853606934608,0.1818181818181818,1.0,0.1641719263725049,0.1705139485979641,False,False,False,,below_bounded_prescreen,M_primary
diff__detailed__ewm_h5__defrtg,detailed_efficiency,0.0,1449,1449,-0.0282019374636031,0.0527037330767426,0.2727272727272727,1.0,0.1189051662523274,0.1703823751050996,False,False,False,,below_bounded_prescreen,M_primary
absdiff__compact__away_margin_mean,compact_performance,0.0,1449,1215,0.0301716899627781,0.0882650582706408,0.1818181818181818,1.0,0.1942247554640364,0.1703269186340664,False,False,False,,below_bounded_prescreen,M_primary
diff__detailed__all__drb_pct_ros,detailed_efficiency,0.0,1449,1449,0.039064569723141,0.1145987100967436,0.0909090909090909,1.0,0.1969350718797141,0.1702696378557939,False,False,False,,below_bounded_prescreen,M_primary
absdiff__rating__margin_ridge_a5p0_percentile,global_strength_ratings,0.0,1449,809,-0.0400233729788439,0.082112884805392,0.1818181818181818,1.0,0.1773299162561578,0.1702170392025966,False,False,False,,below_bounded_prescreen,M_primary
absdiff__schedule__elite_wins,schedule_and_accomplishment,0.0,1449,12,0.0052194175024843,0.0766742852539346,0.238095238095238,1.0,0.1462277255056624,0.1701980578474468,False,False,False,,below_bounded_prescreen,M_primary
absdiff__compact__home_win_pct,compact_performance,0.0,1449,423,0.0039291403938473,0.0630118686443628,0.2727272727272727,1.0,0.1163105180648082,0.1700940507497118,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__clean__offrtg_std,detailed_efficiency,0.0,1449,1449,-0.0275704361248137,0.0868881661879143,0.1818181818181818,1.0,0.1722448387933379,0.1699729312568335,False,False,False,,below_bounded_prescreen,M_primary
diff__detailed__clean__drbpct_mean,detailed_efficiency,0.0,1449,1449,0.0335292315185697,0.1161637370195468,0.0909090909090909,1.0,0.1936204841753839,0.169935659881907,False,False,False,,below_bounded_prescreen,M_primary
absdiff__massey__systems,massey_consensus,0.0,1449,5,-0.0204041036905423,0.1249705483022047,0.0909090909090909,1.0,0.2284615225832263,0.1698817596391031,False,False,False,,below_bounded_prescreen,M_primary
diff__detailed__all__assistperfgm_mean,detailed_efficiency,0.0,1449,1449,0.0570057407217304,0.1024860024890503,0.0909090909090909,1.0,0.1628625698070778,0.1697654959066963,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__last10__off_rtg_mean,detailed_efficiency,0.0,1449,1449,0.0139785346192976,0.0919533615613752,0.1818181818181818,1.0,0.1690332087389111,0.1695424719070582,False,False,False,,below_bounded_prescreen,M_primary
seedprior__pooled_pair_games,prequential_seed_priors,0.0565907522429261,1367,157,-0.0023207282187712,0.0779758679256624,0.2727272727272727,1.0,0.1945402835802925,0.1692664689261654,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__last5__tov_pct_mean,detailed_efficiency,0.0,1449,1448,0.042469179128366,0.0774316607212677,0.1818181818181818,1.0,0.1584344171676047,0.1692639489586539,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__all__ftmaderate_mean,detailed_efficiency,0.0,1449,1449,0.0502413377686016,0.1096342079749714,0.0909090909090909,1.0,0.2267964843323239,0.1691511093092402,False,False,False,,below_bounded_prescreen,M_primary
diff__detailed__clean__assistperfgm_mean,detailed_efficiency,0.0,1449,1449,0.0568990709897037,0.1012938721300433,0.0909090909090909,1.0,0.1640312044809062,0.1691230606063739,False,False,False,,below_bounded_prescreen,M_primary
mean__compact__margin_iqr,compact_performance,0.0,1449,123,-0.0177035918281376,0.1177758926842107,0.0909090909090909,1.0,0.1650935955489635,0.1683689294141074,False,False,False,,below_bounded_prescreen,M_primary
mean__compact__away_games,compact_performance,0.0,1449,24,-0.038320000752278,0.0803577173860196,0.1818181818181818,1.0,0.1931803707061447,0.1683657987734538,False,False,False,,below_bounded_prescreen,M_primary
mean__detailed__away__games,detailed_efficiency,0.0,1449,24,-0.038320000752278,0.0803577173860196,0.1818181818181818,1.0,0.1931803707061447,0.1683657987734538,False,False,False,,below_bounded_prescreen,M_primary
diff__compact__last5_win_pct,compact_performance,0.0,1449,9,-0.0132596561237747,0.0510203290999957,0.2727272727272727,1.0,0.0786318923013429,0.1678979702595383,False,False,False,,below_bounded_prescreen,M_primary
absdiff__norm__detailed__all__efg_ros__pct,within_season_normalization,0.0,1449,1010,-0.0229527915925242,0.1165081358646328,0.0909090909090909,1.0,0.207612299616551,0.1672144819261716,False,False,False,,below_bounded_prescreen,M_primary
diff__compact__last20_points_against_mean,compact_performance,0.0,1449,543,-0.0510591839189963,0.101059921564106,0.0909090909090909,1.0,0.1799235452765024,0.1670902955473445,False,False,False,,below_bounded_prescreen,M_primary
diff__detailed__last10__def_rtg_mean,detailed_efficiency,0.0,1449,1449,-0.0110718890687736,0.0508520306057875,0.2727272727272727,1.0,0.0861969654529065,0.1670332753041556,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__clean__ftmade_rate_ros,detailed_efficiency,0.0,1449,1449,0.0534032579558459,0.1042099945153917,0.0909090909090909,1.0,0.2331023473584901,0.166990874768789,False,False,False,,below_bounded_prescreen,M_primary
absdiff__rating__bt_c1p0,global_strength_ratings,0.0,1449,1449,-0.0078511973708428,0.0877182665780137,0.1818181818181818,1.0,0.1507589819282687,0.1668925811928104,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__last20__ft_rate_mean,detailed_efficiency,0.0,1449,1449,-0.0073143887096381,0.1246542530442815,0.0909090909090909,1.0,0.2310847891316824,0.1667452699575627,False,False,False,,below_bounded_prescreen,M_primary
absdiff__detailed__all__ftmade_rate_ros,detailed_efficiency,0.0,1449,1449,0.0548494045419664,0.1028257005628271,0.0909090909090909,1.0,0.2314177240891333,0.1667119508512788,False,False,False,,below_bounded_prescreen,M_primary
absdiff__norm__rating__bt_c1p0__z,within_season_normalization,0.0,1449,1449,-0.0060381308986248,0.0877182678563958,0.1818181818181818,1.0,0.1507590037502613,0.1664937063096661,False,False,False,,below_bounded_prescreen,M_primary
absdiff__rating__bt_c1p0_z,global_strength_ratings,0.0,1449,1449,-0.0060381308986248,0.0877182678563958,0.1818181818181818,1.0,0.1507590037502613,0.1664937063096661,False,False,False,,below_bounded_prescreen,M_primary
absdiff__compact__pythag_residual_exp11p5,compact_performance,0.0,1449,1449,0.0100926573243568,0.0484903164453357,0.2727272727272727,1.0,0.0682896734280305,0.166400513204362,False,False,False,,below_bounded_prescreen,M_primary
diff__detailed__clean__oppassistperfgm_mean,detailed_efficiency,0.0,1449,1449,-0.0417600011068819,0.1052279164295876,0.0909090909090909,1.0,0.201167319130197,0.1661953619099627,False,False,False,,below_bounded_prescreen,M_primary
