Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__norm__rating__pagerank_margin__z,within_season_normalization,0.0,1485,1485,0.47224190664473853,0.47942995561499224,1.0,1.0,0.12632201078951533,0.5889667177254582,False,True,True,37.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__compact__home_margin_mean,compact_performance,0.009427609427609427,1471,1411,0.44218705522301643,0.4679812842755684,1.0,1.0,0.1502828677606306,0.5751466451367024,False,True,True,39.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
matchup__team1_is_seed_favorite,matchup_context,0.0,1485,2,0.4642449054926972,0.4584002243523897,1.0,1.0,0.19344101309367512,0.5744283463737934,False,True,True,8.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__compact__margin_q90,compact_performance,0.0,1485,455,0.4448089648547093,0.46616517333117635,1.0,1.0,0.1821021785407264,0.5743331683253716,False,True,True,40.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__compact__margin_q75,compact_performance,0.0,1485,196,0.42718501665826614,0.467041532029989,1.0,1.0,0.14729314542431438,0.5722689132222406,False,True,True,41.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__compact__pythag_exp8p0,compact_performance,0.0,1485,1485,0.4403619561471088,0.4531885671046634,1.0,1.0,0.08962838225075925,0.570825007272572,False,True,True,42.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,0.0,1485,1485,0.4587529561390557,0.4435952317816446,1.0,1.0,0.14895195632814417,0.5678932833526559,False,True,True,15.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,0.0,1485,947,0.43293234389296487,0.44448217302800735,1.0,1.0,0.08626961120407572,0.5651457742617327,False,True,True,16.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,1485,1485,-0.4426681107192739,0.4344456069682207,1.0,1.0,0.19540913234800045,0.5581045104090662,False,True,True,17.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__compact__blowout_win20_rate,compact_performance,0.0,1485,1098,0.42380518736631395,0.43422063152719814,1.0,1.0,0.15537006364010542,0.5554482418080399,False,True,True,43.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__compact__half_winpct_first,compact_performance,0.0,1485,428,0.4218083531992427,0.4281268509439524,1.0,1.0,0.11495870930562058,0.5537003777847057,False,True,True,44.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
matchup__team2_seed,matchup_context,0.0,1485,16,0.3918753998518716,0.43084587781079337,1.0,1.0,0.13733955364403344,0.5475250271708312,False,True,True,9.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,0.0,1485,1485,0.40754998248261426,0.4192324715422177,1.0,1.0,0.13028979875019853,0.5456809905364316,False,True,True,18.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__compact__pythag_exp13p91,compact_performance,0.0,1485,1485,0.4130790890085042,0.40976025195919974,1.0,1.0,0.06559943737268048,0.5449383430273796,False,True,True,45.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__compact__wins,compact_performance,0.0,1485,36,0.3978875831739732,0.4162611652537803,1.0,1.0,0.09001982236822675,0.5437398347253596,False,True,True,46.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__compact__margin_median,compact_performance,0.0,1485,102,0.3818445185106073,0.4231078379969995,1.0,1.0,0.13886349937066467,0.5415430163360668,False,True,True,47.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__compact__blowout_win10_rate,compact_performance,0.0,1485,1064,0.3967174537344626,0.4154346658484065,1.0,1.0,0.16749901739471162,0.5399865187330284,False,True,True,48.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__compact__ewm_h20_margin,compact_performance,0.0,1485,1485,0.38983732677824134,0.4065317492633987,1.0,1.0,0.12835962694126635,0.5357650664599938,False,True,True,49.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
