Gender,Season,block,model,games,brier,log_loss,roc_auc,average_precision,precision_at_05,recall_at_05,f1_at_05,ece_10_bins
W,2016,W,lightgbm_calibrated,63,0.1939960985023853,0.611591562209003,0.8212058212058212,0.7182937365670894,0.6451612903225806,0.7692307692307693,0.7017543859649122,0.20274639830649008
W,2016,W,lightgbm_raw,63,0.18682974223054427,0.5682286770232465,0.8212058212058212,0.7182937365670894,0.6451612903225806,0.7692307692307693,0.7017543859649122,0.13384929545544877
W,2016,W,logistic_calibrated,63,0.1525268421747092,0.4422414974942816,0.8669438669438669,0.8374052622359878,0.6857142857142857,0.9230769230769231,0.7868852459016393,0.1904123979631354
W,2016,W,logistic_raw,63,0.1525268421747092,0.44224149749428154,0.8669438669438669,0.8374052622359878,0.6857142857142857,0.9230769230769231,0.7868852459016393,0.19041239796313542
W,2016,W,seed_calibrated,63,0.1746422666020067,0.5001756182331993,0.8232848232848233,0.752537243128701,0.6,0.8076923076923077,0.6885245901639344,0.14828175791077233
W,2016,W,seed_raw,63,0.16771066320253142,0.4940931866498923,0.8232848232848233,0.752537243128701,0.6,0.8076923076923077,0.6885245901639344,0.1446178509943177
W,2016,W,xgboost_calibrated,63,0.20155464897392913,0.6649105022238171,0.8160083160083159,0.6830477973340402,0.625,0.7692307692307693,0.6896551724137931,0.18401565001305675
W,2016,W,xgboost_raw,63,0.1877688010583678,0.5705786336897284,0.8160083160083159,0.6830477973340402,0.625,0.7692307692307693,0.6896551724137931,0.1578723457124498
W,2016,pooled_common,blend,63,0.15333903090069367,0.45405790524304485,0.8679833679833681,0.8325448081244108,0.6857142857142857,0.9230769230769231,0.7868852459016393,0.14369292299582373
W,2016,pooled_common,hist_calibrated,63,0.16342014130963667,0.48305273025208034,0.8581081081081081,0.8141910933472433,0.6764705882352942,0.8846153846153846,0.7666666666666667,0.1501968883792062
W,2016,pooled_common,hist_raw,63,0.15687584627330659,0.4675601351144066,0.8581081081081081,0.8141910933472433,0.6764705882352942,0.8846153846153846,0.7666666666666667,0.1320736379009019
W,2016,pooled_common,lightgbm_calibrated,63,0.16606103623707302,0.4936716961615383,0.8544698544698546,0.8026727204158267,0.6764705882352942,0.8846153846153846,0.7666666666666667,0.14351629032887642
